Renewal,Average_Price_Paid_Per_Seat_Previous_Season,Total_Seats_Previous_Season,Team_Win_Pct_Previous_Season,Games_Attended_Previous_Season,Games_Missed_Previous_Season,Total_Games_Previous_Season,Non-Game_Events_Attended_Previous_Season,Phone_Calls_Made_to_Customer_Last_90_Days_Before_Renewal_Date,Live_Phone_Conversations_With_Customer_Last_90_Days_Before_Renewal_Date,Emails_Sent_Last_90_Days_Before_Renewal_Date,Section_Previous_Season,Zip_Code_Distance_From_Stadium,Tenure_As_Season_Ticket_Member,Attendance_Rate,Engaged_In_Events,Renewal_Month
1,293.76,2,0.54,6,11,17,0,37,3,7,3,8.306478945,1,0.35294117647058826,0,10
1,293.76,5,0.54,10,7,17,5,17,5,6,3,65.64471577,1,0.5882352941176471,1,9
1,362.88,4,0.54,12,5,17,0,36,16,5,3,28.40195733,2,0.7058823529411765,0,10
1,499.2,2,0.54,16,1,17,0,15,2,8,3,24.7410189,1,0.9411764705882353,0,7
1,362.88,2,0.54,9,8,17,0,8,0,11,3,38.51106989,8,0.5294117647058824,0,7
1,440.96,6,0.54,17,0,17,3,17,4,9,3,37.54021173,8,1.0,1,7
1,432.0,2,0.54,17,0,17,2,16,7,6,3,34.05600641,1,1.0,1,11
1,308.16,2,0.54,12,5,17,2,23,6,12,3,35.59152571,1,0.7058823529411765,1,7
1,380.16,6,0.54,8,9,17,4,17,2,8,3,23.76625678,4,0.47058823529411764,1,7
1,380.16,2,0.54,12,5,17,0,14,1,10,3,30.81685768,1,0.7058823529411765,0,7
1,123.456,1,0.54,12,5,17,0,11,2,6,3,57.99044998,1,0.7058823529411765,0,7
1,449.28,4,0.54,7,10,17,0,25,4,12,3,42.85197313,8,0.4117647058823529,0,7
1,261.12,2,0.54,8,9,17,0,13,2,7,3,51.69819402,2,0.47058823529411764,0,7
1,382.08,2,0.54,15,2,17,2,17,3,10,3,56.78452503,8,0.8823529411764706,1,7
1,382.08,2,0.54,13,4,17,0,19,2,14,3,13.46804269,2,0.7647058823529411,0,7
1,369.6,4,0.54,13,4,17,4,19,6,6,3,31.80107356,1,0.7647058823529411,1,11
1,473.28,2,0.54,13,4,17,0,18,3,6,3,3.395981776,8,0.7647058823529411,0,7
1,473.28,2,0.54,8,9,17,2,13,2,6,3,20.4062856,8,0.47058823529411764,1,7
1,199.296,5,0.54,17,0,17,5,17,4,9,3,12.7413899,4,1.0,1,7
1,240.9408,1,0.54,6,11,17,0,19,1,9,1,121.4834736,8,0.35294117647058826,0,7
1,362.88,2,0.54,5,12,17,0,51,2,5,3,56.3290612,2,0.29411764705882354,0,10
1,362.88,4,0.54,16,1,17,4,20,6,6,3,33.78481808,2,0.9411764705882353,1,7
1,499.2,4,0.54,14,3,17,4,15,1,11,3,56.54683128,1,0.8235294117647058,1,7
1,382.08,2,0.54,14,3,17,0,14,1,10,3,9.302954244,2,0.8235294117647058,0,7
1,94.656,1,0.54,6,11,17,0,16,0,8,3,11.44321555,1,0.35294117647058826,0,7
1,362.88,1,0.54,9,8,17,0,0,0,0,3,0.00017697,2,0.5294117647058824,0,10
1,449.28,3,0.54,12,5,17,0,15,6,4,3,25.10220162,2,0.7058823529411765,0,7
1,240.9408,1,0.54,14,3,17,0,0,0,11,1,43.05267636,2,0.8235294117647058,0,7
1,382.08,4,0.54,14,3,17,0,15,1,8,3,55.39385546,8,0.8235294117647058,0,7
1,226.5408,2,0.54,14,3,17,0,13,2,9,1,28.52474631,4,0.8235294117647058,0,7
1,295.68,2,0.54,12,5,17,4,19,3,8,3,56.38978717,1,0.7058823529411765,1,10
1,449.28,4,0.54,8,9,17,0,17,4,8,3,69.09036247,2,0.47058823529411764,0,1
1,123.456,1,0.54,8,9,17,0,16,1,7,3,25.19325824,1,0.47058823529411764,0,10
1,94.656,1,0.54,13,4,17,0,13,2,8,3,12.38848901,1,0.7647058823529411,0,7
1,226.5408,2,0.54,1,16,17,2,19,2,11,1,5.728709965,6,0.058823529411764705,1,7
1,256.32,1,0.54,14,3,17,2,18,3,0,1,23.2389425,1,0.8235294117647058,1,7
1,240.9408,2,0.54,11,6,17,0,19,4,11,1,23.64243435,4,0.6470588235294118,0,7
1,117.888,1,0.54,15,2,17,0,12,1,8,3,12.16476665,2,0.8823529411764706,0,7
1,382.08,2,0.54,16,1,17,0,19,1,11,3,16.31722129,8,0.9411764705882353,0,7
1,362.88,2,0.54,16,1,17,0,12,3,6,3,46.50227642,2,0.9411764705882353,0,1
1,499.2,4,0.54,16,1,17,6,16,2,11,3,43.39025656,1,0.9411764705882353,1,7
1,880.32,2,0.54,15,2,17,0,23,2,7,0,35.09590035,1,0.8823529411764706,0,10
1,473.28,3,0.54,12,5,17,0,10,1,6,3,78.46970276,6,0.7058823529411765,0,7
1,226.5408,1,0.54,8,9,17,1,26,1,10,1,31.43649782,2,0.47058823529411764,1,7
1,241.92,4,0.54,15,2,17,3,5,1,1,1,11.44321555,1,0.8823529411764706,1,7
1,94.656,1,0.54,13,4,17,0,0,0,0,3,13.10593505,1,0.7647058823529411,0,3
1,256.32,1,0.54,15,2,17,1,16,3,9,1,21.35770313,1,0.8823529411764706,1,7
1,94.656,1,0.54,2,15,17,0,12,1,8,3,16.99233623,2,0.11764705882352941,0,7
1,362.88,2,0.54,14,3,17,0,19,6,6,3,123.5488981,8,0.8235294117647058,0,11
1,473.28,2,0.54,10,7,17,0,0,0,0,3,15.08747909,6,0.5882352941176471,0,7
1,94.656,1,0.54,8,9,17,0,3,0,0,3,16.31722129,2,0.47058823529411764,0,7
1,337.92,2,0.54,12,5,17,2,24,8,6,3,9.302954244,4,0.7058823529411765,1,10
1,449.28,1,0.54,15,2,17,0,18,3,12,3,20.70241261,7,0.8823529411764706,0,7
1,382.08,1,0.54,16,1,17,1,16,1,11,3,27.17007623,5,0.9411764705882353,1,7
1,396.0,2,0.54,8,9,17,2,20,5,7,3,0.00017697,1,0.47058823529411764,1,11
1,123.456,1,0.54,17,0,17,0,11,4,3,3,735.8278744,1,1.0,0,2
1,449.28,4,0.54,12,5,17,0,17,4,2,3,23.76625678,8,0.7058823529411765,0,10
1,449.28,2,0.54,17,0,17,0,10,1,6,3,8.605469492,2,1.0,0,7
1,1109.76,2,0.54,17,0,17,0,16,4,8,2,47.49231293,3,1.0,0,7
1,382.08,3,0.54,14,3,17,0,13,2,8,3,16.57936282,8,0.8235294117647058,0,7
1,275.52,2,0.54,16,1,17,2,24,5,13,3,13.10593505,2,0.9411764705882353,1,7
1,244.8,2,0.54,5,12,17,0,6,2,3,1,19.0112019,1,0.29411764705882354,0,7
1,473.28,2,0.54,15,2,17,2,0,0,0,3,59.0445533,2,0.8823529411764706,1,11
1,342.72,3,0.54,13,4,17,0,13,3,8,3,38.7518719,2,0.7647058823529411,0,7
1,473.28,3,0.54,15,2,17,0,21,5,7,3,28.73945033,8,0.8823529411764706,0,10
1,240.9408,2,0.54,14,3,17,0,19,2,10,1,7.638983843,8,0.8235294117647058,0,7
1,276.48,1,0.54,12,5,17,0,19,1,10,3,25.19325824,8,0.7058823529411765,0,7
1,499.2,3,0.54,15,2,17,0,30,3,8,3,7.638983843,8,0.8823529411764706,0,10
1,505.92,4,0.54,10,7,17,0,36,8,9,3,57.49071615,1,0.5882352941176471,0,10
1,473.28,2,0.54,17,0,17,0,19,2,12,3,7.638983843,6,1.0,0,7
1,259.2,1,0.54,10,7,17,0,18,3,11,1,20.0917229,1,0.5882352941176471,0,7
1,241.92,1,0.54,8,9,17,0,20,2,11,1,46.47812996,1,0.47058823529411764,0,7
1,473.28,2,0.54,8,9,17,0,12,0,6,3,47.68082894,2,0.47058823529411764,0,7
1,473.28,2,0.54,17,0,17,4,0,0,0,3,21.48118365,8,1.0,1,7
1,473.28,4,0.54,16,1,17,3,18,8,5,3,23.76625678,2,0.9411764705882353,1,7
1,241.92,2,0.54,14,3,17,4,20,2,10,1,12.83150898,1,0.8235294117647058,1,7
1,472.8,2,0.54,8,9,17,0,12,2,6,3,20.34868819,4,0.47058823529411764,0,7
1,382.08,4,0.54,14,3,17,2,0,0,8,3,23.76625678,8,0.8235294117647058,1,7
1,473.28,2,0.54,11,6,17,0,44,6,11,3,33.71821168,8,0.6470588235294118,0,10
1,241.92,1,0.54,15,2,17,0,20,5,9,1,24.21081399,1,0.8823529411764706,0,7
1,228.48,2,0.54,15,2,17,2,18,3,0,1,25.19325824,1,0.8823529411764706,1,7
1,449.28,4,0.54,5,12,17,0,15,1,10,3,107.0954701,8,0.29411764705882354,0,7
1,449.28,2,0.54,15,2,17,0,27,1,14,3,44.41351105,8,0.8823529411764706,0,7
1,241.92,2,0.54,10,7,17,1,5,2,1,1,8.306478945,1,0.5882352941176471,1,7
1,226.5408,1,0.54,10,7,17,0,27,5,10,1,24.1011786,2,0.5882352941176471,0,7
1,424.32,2,0.54,13,4,17,0,23,2,12,3,23.76625678,8,0.7647058823529411,0,7
1,449.28,2,0.54,11,6,17,0,21,2,12,3,11.44321555,8,0.6470588235294118,0,7
1,1109.76,4,0.54,14,3,17,4,12,2,0,2,23.76625678,8,0.8235294117647058,1,7
1,226.5408,1,0.54,10,7,17,1,23,4,6,1,13.10593505,4,0.5882352941176471,1,10
1,473.28,2,0.54,16,1,17,0,26,5,16,3,19.81626171,8,0.9411764705882353,0,7
1,449.28,2,0.54,16,1,17,0,0,0,0,3,5.796056068,6,0.9411764705882353,0,7
1,448.32,2,0.54,10,7,17,0,16,3,6,3,25.19325824,8,0.5882352941176471,0,7
1,362.88,2,0.54,6,11,17,0,33,1,7,3,66.87826787,2,0.35294117647058826,0,10
1,123.456,1,0.54,3,14,17,0,10,2,7,3,177.2111901,1,0.17647058823529413,0,7
1,276.48,1,0.54,13,4,17,0,16,1,12,3,30.31595245,1,0.7647058823529411,0,7
1,226.5408,2,0.54,11,6,17,0,24,4,12,1,24.21081399,5,0.6470588235294118,0,7
1,276.48,2,0.54,14,3,17,0,26,1,12,3,15.08747909,8,0.8235294117647058,0,7
1,94.656,1,0.54,13,4,17,0,15,1,8,3,13.77729398,1,0.7647058823529411,0,7
1,499.2,2,0.54,16,1,17,0,14,1,8,3,68.98990405,1,0.9411764705882353,0,7
1,123.456,1,0.54,12,5,17,0,9,1,7,3,33.71821168,1,0.7058823529411765,0,7
1,293.76,2,0.54,7,10,17,0,15,1,0,3,29.8528301,8,0.4117647058823529,0,7
1,449.28,2,0.54,11,6,17,0,15,3,7,3,6.470041925,7,0.6470588235294118,0,7
1,380.16,1,0.54,12,5,17,0,13,1,9,3,5.796056068,7,0.7058823529411765,0,7
1,226.5408,1,0.54,6,11,17,0,7,0,5,1,21.56989477,4,0.35294117647058826,0,7
1,293.76,1,0.54,13,4,17,0,0,0,1,3,31.7502737,4,0.7647058823529411,0,10
1,449.28,5,0.54,15,2,17,0,28,2,8,3,6.470041925,5,0.8823529411764706,0,9
1,449.28,4,0.54,8,9,17,4,26,5,14,3,49.02424998,7,0.47058823529411764,1,7
1,94.656,1,0.54,7,10,17,0,13,1,8,3,16.57936282,2,0.4117647058823529,0,7
1,276.48,1,0.54,8,9,17,0,17,2,11,3,9.04590558,8,0.47058823529411764,0,7
1,399.36,2,0.54,15,2,17,0,29,2,6,3,43.52148447,1,0.8823529411764706,0,10
1,473.28,2,0.54,15,2,17,0,24,4,12,3,25.19325824,8,0.8823529411764706,0,7
1,382.08,2,0.54,14,3,17,0,5,3,9,3,27.34767992,2,0.8235294117647058,0,7
1,473.28,2,0.54,12,5,17,0,19,2,12,3,34.34524483,4,0.7058823529411765,0,7
1,290.88,2,0.54,4,13,17,0,18,2,12,3,19.708638,2,0.23529411764705882,0,7
1,308.16,2,0.54,10,7,17,2,19,5,7,3,37.00571144,1,0.5882352941176471,1,8
1,449.28,2,0.54,14,3,17,0,25,4,14,3,15.64707712,8,0.8235294117647058,0,7
1,455.76,4,0.54,12,5,17,0,38,0,12,3,30.85522959,6,0.7058823529411765,0,7
1,362.88,2,0.54,14,3,17,0,15,2,10,3,16.31722129,2,0.8235294117647058,0,7
1,290.88,1,0.54,16,1,17,0,0,0,0,3,375.0523102,2,0.9411764705882353,0,7
1,432.0,3,0.54,14,3,17,0,29,2,7,3,38.04457501,1,0.8235294117647058,0,10
1,499.2,4,0.54,16,1,17,7,11,3,5,3,26.95439108,1,0.9411764705882353,1,2
1,276.48,1,0.54,8,9,17,0,15,2,10,3,20.46984132,8,0.47058823529411764,0,7
1,293.76,2,0.54,9,8,17,0,17,6,4,3,21.56989477,1,0.5294117647058824,0,11
1,94.656,1,0.54,16,1,17,1,13,1,9,3,10.99206917,1,0.9411764705882353,1,7
1,123.456,1,0.54,16,1,17,0,10,2,6,3,33.51615027,1,0.9411764705882353,0,7
1,378.24,4,0.54,12,5,17,0,16,4,7,3,16.31722129,1,0.7058823529411765,0,9
1,362.88,2,0.54,4,13,17,0,13,1,8,3,66.25525675,8,0.23529411764705882,0,7
1,226.5408,1,0.54,2,15,17,0,20,2,12,1,17.80340804,2,0.11764705882352941,0,7
1,382.08,2,0.54,15,2,17,2,20,3,12,3,19.81626171,7,0.8823529411764706,1,7
1,94.656,1,0.54,13,4,17,0,14,1,8,3,15.34099297,2,0.7647058823529411,0,7
1,94.656,1,0.54,15,2,17,0,11,1,5,3,12.38848901,2,0.8823529411764706,0,12
1,399.36,3,0.54,14,3,17,6,20,1,6,3,10.02794563,1,0.8235294117647058,1,9
1,449.28,2,0.54,3,14,17,0,31,4,9,3,8.605469492,8,0.17647058823529413,0,10
1,362.88,10,0.54,11,6,17,0,24,9,7,3,31.80107356,8,0.6470588235294118,0,7
1,382.08,2,0.54,14,3,17,0,0,0,8,3,20.70241261,2,0.8235294117647058,0,7
0,276.48,3,0.54,13,4,17,3,16,0,2,3,22.16910213,2,0.7647058823529411,1,3
1,449.28,2,0.54,13,4,17,0,15,1,10,3,23.98921286,7,0.7647058823529411,0,7
1,109.056,1,0.54,10,7,17,0,14,1,10,3,29.89956229,2,0.5882352941176471,0,7
1,123.456,1,0.54,11,6,17,0,9,0,5,3,33.71821168,1,0.6470588235294118,0,7
1,449.28,2,0.54,7,10,17,0,25,4,14,3,9.074084291,8,0.4117647058823529,0,7
1,138.24,4,0.54,2,15,17,0,31,3,6,3,21.36412525,2,0.11764705882352941,0,10
1,259.2,1,0.54,16,1,17,2,13,1,7,1,10.99206917,1,0.9411764705882353,1,7
1,276.48,2,0.54,13,4,17,4,14,2,9,3,26.95439108,2,0.7647058823529411,1,7
1,291.84,3,0.54,16,1,17,6,14,2,7,3,12.38848901,1,0.9411764705882353,1,7
1,449.28,1,0.54,16,1,17,0,24,4,14,3,29.91608899,8,0.9411764705882353,0,7
1,473.28,2,0.54,15,2,17,0,35,1,12,3,6.470041925,8,0.8823529411764706,0,7
1,256.32,1,0.54,15,2,17,0,19,2,10,1,62.68350641,4,0.8823529411764706,0,7
1,240.9408,2,0.54,16,1,17,0,25,1,10,1,35.82569479,8,0.9411764705882353,0,7
1,362.88,6,0.54,14,3,17,0,17,7,7,3,20.49591016,5,0.8235294117647058,0,7
1,380.16,2,0.54,7,10,17,2,18,4,2,3,26.95439108,1,0.4117647058823529,1,10
1,261.12,1,0.54,14,3,17,2,20,4,14,3,4.580049203,8,0.8235294117647058,1,7
1,449.28,4,0.54,4,13,17,0,13,2,6,3,35.59152571,7,0.23529411764705882,0,7
1,473.28,1,0.54,17,0,17,2,12,0,11,3,21.56989477,8,1.0,1,7
1,362.88,2,0.54,10,7,17,0,16,3,9,3,15.73557189,4,0.5882352941176471,0,7
1,123.456,4,0.54,9,8,17,0,12,1,8,3,6.032130334,2,0.5294117647058824,0,7
1,473.28,2,0.54,17,0,17,4,14,1,6,3,25.26416632,3,1.0,1,7
1,290.88,1,0.54,17,0,17,0,5,1,4,3,375.0523102,2,1.0,0,7
1,422.4,2,0.54,9,8,17,4,30,6,6,3,27.70665127,1,0.5294117647058824,1,10
1,240.9408,1,0.54,14,3,17,0,19,2,13,1,16.46862019,5,0.8235294117647058,0,7
1,473.28,2,0.54,6,11,17,0,10,1,6,3,12.16476665,2,0.35294117647058826,0,7
1,475.2,3,0.54,5,12,17,0,19,5,1,3,41.53588374,1,0.29411764705882354,0,10
1,432.0,1,0.54,13,4,17,0,0,0,0,3,9.04590558,1,0.7647058823529411,0,10
1,499.2,1,0.54,16,1,17,0,15,1,8,3,13.46804269,1,0.9411764705882353,0,7
1,94.656,1,0.54,13,4,17,0,0,0,0,3,33.71821168,1,0.7647058823529411,0,7
1,382.08,5,0.54,14,3,17,0,19,6,10,3,52.39765222,2,0.8235294117647058,0,7
1,473.28,2,0.54,8,9,17,0,27,3,5,3,24.1011786,8,0.47058823529411764,0,10
1,473.28,2,0.54,15,2,17,6,27,4,13,3,5.728709965,8,0.8823529411764706,1,7
1,290.88,1,0.54,16,1,17,0,5,1,4,3,375.0523102,2,0.9411764705882353,0,7
1,236.64,32,0.54,17,0,17,0,6,2,0,0,41.27348804,8,1.0,0,7
1,473.28,2,0.54,5,12,17,0,24,2,12,3,64.71435585,8,0.29411764705882354,0,7
1,94.656,1,0.54,11,6,17,0,14,0,8,3,26.16085205,1,0.6470588235294118,0,7
1,276.48,3,0.54,16,1,17,3,0,0,0,3,8.306478945,8,0.9411764705882353,1,7
1,449.28,4,0.54,8,9,17,0,0,0,0,3,23.01663286,8,0.47058823529411764,0,7
1,362.88,2,0.54,14,3,17,2,20,5,8,3,37.00571144,8,0.8235294117647058,1,10
1,380.16,4,0.54,5,12,17,0,0,0,0,3,10.50341991,8,0.29411764705882354,0,10
1,361.92,2,0.54,14,3,17,0,6,3,1,3,2537.953615,2,0.8235294117647058,0,7
1,473.28,3,0.54,13,4,17,0,22,3,13,3,53.96419643,8,0.7647058823529411,0,7
1,399.36,2,0.54,15,2,17,4,21,3,12,3,27.17007623,5,0.8823529411764706,1,7
1,123.456,1,0.54,14,3,17,0,14,4,7,3,21.56989477,1,0.8235294117647058,0,7
1,449.28,2,0.54,11,6,17,0,24,1,13,3,27.34767992,8,0.6470588235294118,0,7
1,473.28,1,0.54,13,4,17,1,14,3,6,3,9.074084291,7,0.7647058823529411,1,7
1,362.88,4,0.54,7,10,17,0,29,5,0,3,36.65261274,8,0.4117647058823529,0,10
1,473.28,3,0.54,17,0,17,3,11,2,6,3,74.05379843,2,1.0,1,7
1,473.28,2,0.54,16,1,17,0,16,2,6,3,43.41813379,7,0.9411764705882353,0,8
1,473.28,4,0.54,15,2,17,0,0,0,0,3,155.3261616,1,0.8823529411764706,0,7
1,449.28,2,0.54,14,3,17,1,29,14,8,3,23.98921286,2,0.8235294117647058,1,7
1,276.48,5,0.54,16,1,17,0,0,0,0,3,26.95439108,4,0.9411764705882353,0,7
1,256.32,3,0.54,10,7,17,6,14,6,4,1,56.38978717,1,0.5882352941176471,1,7
1,240.9408,2,0.54,17,0,17,2,21,1,11,3,7.402454471,8,1.0,1,7
1,535.68,4,0.54,15,2,17,4,5,0,4,3,20.46984132,1,0.8823529411764706,1,7
1,290.88,1,0.54,16,1,17,0,5,1,4,3,375.0523102,2,0.9411764705882353,0,7
1,240.9408,2,0.54,17,0,17,2,23,3,11,1,16.70995515,4,1.0,1,7
1,382.08,3,0.54,16,1,17,2,18,2,12,3,41.27348804,8,0.9411764705882353,1,7
1,226.5408,1,0.54,15,2,17,0,24,3,11,1,15.75395103,4,0.8823529411764706,0,7
1,138.24,2,0.54,1,16,17,0,19,1,0,3,23.31775438,2,0.058823529411764705,0,10
1,256.32,2,0.54,13,4,17,2,30,1,11,1,32.30078553,1,0.7647058823529411,1,7
1,473.28,20,0.54,17,0,17,0,3,0,2,3,62.19761255,6,1.0,0,1
1,123.456,1,0.54,12,5,17,0,12,1,0,3,10.02794563,2,0.7058823529411765,0,7
1,362.88,3,0.54,9,8,17,3,16,3,10,3,36.8090036,6,0.5294117647058824,1,7
1,259.2,3,0.54,11,6,17,3,0,0,0,1,15.34099297,2,0.6470588235294118,1,7
1,94.656,1,0.54,4,13,17,0,17,0,8,3,23.98921286,1,0.23529411764705882,0,7
1,290.88,4,0.54,8,9,17,2,23,4,12,3,33.02230227,2,0.47058823529411764,1,7
1,473.28,2,0.54,15,2,17,4,16,1,12,3,12.38848901,2,0.8823529411764706,1,7
1,473.28,2,0.54,16,1,17,0,26,3,15,3,19.89427802,8,0.9411764705882353,0,7
1,259.2,1,0.54,9,8,17,0,19,1,10,1,33.1722489,6,0.5294117647058824,0,7
1,362.88,2,0.54,9,8,17,0,38,7,7,3,30.85522959,1,0.5294117647058824,0,10
1,276.48,2,0.54,5,12,17,0,35,2,5,3,22.57830851,4,0.29411764705882354,0,10
1,449.28,2,0.54,4,13,17,0,24,1,12,3,19.11086059,2,0.23529411764705882,0,7
1,290.88,1,0.54,16,1,17,0,5,1,4,3,375.0523102,2,0.9411764705882353,0,7
1,123.456,1,0.54,15,2,17,0,18,2,6,3,15.22473615,1,0.8823529411764706,0,10
1,123.456,1,0.54,16,1,17,0,12,1,8,3,13.77729398,2,0.9411764705882353,0,7
1,834.96,4,0.54,12,5,17,4,19,8,0,0,57.49071615,1,0.7058823529411765,1,10
1,449.28,4,0.54,7,10,17,0,18,4,4,3,28.52474631,8,0.4117647058823529,0,10
1,355.2,3,0.54,16,1,17,0,16,4,9,3,66.85417578,8,0.9411764705882353,0,7
1,380.16,3,0.54,12,5,17,7,13,1,7,3,58.57179252,1,0.7058823529411765,1,8
1,449.28,4,0.54,15,2,17,2,0,0,0,3,26.81577166,2,0.8823529411764706,1,7
1,362.88,4,0.54,11,6,17,0,33,12,6,3,26.68070699,8,0.6470588235294118,0,10
1,449.28,2,0.54,13,4,17,0,18,2,10,3,25.19325824,5,0.7647058823529411,0,7
1,293.76,1,0.54,13,4,17,0,3,0,2,3,29.89956229,5,0.7647058823529411,0,10
1,241.92,2,0.54,13,4,17,2,39,1,12,1,19.11086059,1,0.7647058823529411,1,7
1,362.88,4,0.54,15,2,17,0,16,3,4,3,39.90484584,2,0.8823529411764706,0,7
1,290.88,1,0.54,17,0,17,0,5,1,4,3,375.0523102,2,1.0,0,7
1,448.8,2,0.54,15,2,17,4,25,3,13,3,33.36974427,1,0.8823529411764706,1,7
1,362.88,2,0.54,14,3,17,0,15,3,9,3,15.99369386,2,0.8235294117647058,0,7
1,1096.96,3,0.54,11,6,17,0,15,2,5,2,47.45532951,2,0.6470588235294118,0,7
1,259.2,1,0.54,8,9,17,0,31,0,12,1,17.77038067,8,0.47058823529411764,0,7
1,290.88,2,0.54,15,2,17,1,16,2,10,3,19.77579551,8,0.8823529411764706,1,7
1,241.92,2,0.54,11,6,17,0,22,5,12,1,13.10593505,1,0.6470588235294118,0,7
1,449.28,5,0.54,13,4,17,0,21,1,12,3,30.31595245,8,0.7647058823529411,0,7
1,449.28,30,0.54,17,0,17,0,2,0,2,3,36.52241576,8,1.0,0,10
1,213.9552,2,0.54,10,7,17,0,20,4,11,1,30.61450292,4,0.5882352941176471,0,7
1,473.28,7,0.54,8,9,17,0,18,2,12,3,78.57051492,8,0.47058823529411764,0,7
1,499.2,3,0.54,15,2,17,0,38,3,3,3,35.09590035,1,0.8823529411764706,0,10
1,448.8,2,0.54,5,12,17,0,26,2,13,3,8.605469492,8,0.29411764705882354,0,7
1,1109.76,2,0.54,13,4,17,2,14,2,8,2,33.36974427,4,0.7647058823529411,1,7
1,857.088,5,0.54,12,5,17,3,1,0,0,2,3.395981776,8,0.7058823529411765,1,8
1,382.08,1,0.54,14,3,17,0,17,3,9,3,29.91608899,4,0.8235294117647058,0,7
1,449.28,3,0.54,6,11,17,0,26,1,0,3,33.71821168,8,0.35294117647058826,0,10
1,259.2,1,0.54,15,2,17,0,29,0,11,1,62.68350641,4,0.8823529411764706,0,7
1,472.8,4,0.54,14,3,17,0,28,6,6,3,21.58337694,5,0.8235294117647058,0,10
1,475.2,2,0.54,6,11,17,2,17,2,11,3,23.39332975,1,0.35294117647058826,1,7
1,473.28,2,0.54,17,0,17,2,25,4,0,3,15.00254292,8,1.0,1,7
1,449.28,4,0.54,11,6,17,0,15,1,6,3,47.49231293,8,0.6470588235294118,0,7
1,359.04,2,0.54,17,0,17,4,16,4,7,3,26.95439108,1,1.0,1,9
1,293.76,2,0.54,10,7,17,0,43,4,9,3,19.42598057,1,0.5882352941176471,0,12
1,226.5408,1,0.54,14,3,17,0,14,1,10,1,33.9102695,8,0.8235294117647058,0,7
1,473.28,1,0.54,13,4,17,0,23,3,12,3,17.72608889,8,0.7647058823529411,0,7
1,259.2,2,0.54,9,8,17,0,13,3,8,1,168.5437009,1,0.5294117647058824,0,7
1,123.456,2,0.54,13,4,17,0,14,2,9,3,23.25425512,2,0.7647058823529411,0,7
1,1071.36,4,0.54,10,7,17,0,36,9,0,2,27.38523786,3,0.5882352941176471,0,10
1,362.88,2,0.54,10,7,17,0,14,2,9,3,47.18384134,2,0.5882352941176471,0,7
1,240.9408,1,0.54,17,0,17,2,19,2,10,1,26.81577166,8,1.0,1,7
1,94.656,1,0.54,2,15,17,0,16,1,8,3,38.51106989,2,0.11764705882352941,0,7
1,256.32,1,0.54,15,2,17,0,23,4,12,1,88.82753747,2,0.8823529411764706,0,7
1,259.2,2,0.54,11,6,17,0,28,4,11,1,18.26041833,2,0.6470588235294118,0,7
1,1109.76,2,0.54,15,2,17,0,0,0,0,2,22.07978182,2,0.8823529411764706,0,11
1,451.2,4,0.54,7,10,17,4,26,6,6,3,31.80107356,1,0.4117647058823529,1,11
1,117.888,1,0.54,14,3,17,0,16,2,10,3,25.19325824,2,0.8235294117647058,0,8
1,382.08,4,0.54,13,4,17,6,23,11,3,3,29.8528301,1,0.7647058823529411,1,9
1,473.28,4,0.54,10,7,17,0,0,0,0,3,15.99369386,8,0.5882352941176471,0,7
1,473.28,2,0.54,15,2,17,1,18,2,11,3,6.470041925,8,0.8823529411764706,1,7
1,1071.36,4,0.54,8,9,17,0,22,4,5,2,28.40195733,2,0.47058823529411764,0,10
1,226.5408,2,0.54,8,9,17,0,28,1,9,1,67.438482,1,0.47058823529411764,0,7
1,362.88,2,0.54,13,4,17,0,15,4,7,3,9.074084291,7,0.7647058823529411,0,8
1,416.28,16,0.54,17,0,17,0,0,0,0,3,893.9427986,2,1.0,0,7
1,382.08,4,0.54,17,0,17,0,16,1,12,3,7.402454471,7,1.0,0,7
1,473.28,4,0.54,13,4,17,0,16,6,4,3,61.87124902,8,0.7647058823529411,0,1
1,362.88,5,0.54,16,1,17,0,0,0,0,3,28.52474631,5,0.9411764705882353,0,7
1,290.88,1,0.54,15,2,17,0,5,1,4,3,375.0523102,2,0.8823529411764706,0,7
1,473.28,2,0.54,9,8,17,0,0,0,0,3,44.50144072,7,0.5294117647058824,0,7
1,337.92,1,0.54,11,6,17,0,19,3,8,3,12.83150898,7,0.6470588235294118,0,9
1,473.28,2,0.54,10,7,17,0,23,3,13,3,17.83469627,8,0.5882352941176471,0,7
1,473.28,4,0.54,16,1,17,6,16,2,7,3,41.38271418,4,0.9411764705882353,1,11
1,240.9408,2,0.54,17,0,17,0,30,0,0,1,78.90069473,2,1.0,0,7
1,276.48,2,0.54,6,11,17,0,30,1,6,3,40.14704652,8,0.35294117647058826,0,10
1,449.28,2,0.54,15,2,17,0,22,2,13,3,16.57936282,4,0.8823529411764706,0,7
1,308.16,1,0.54,15,2,17,0,7,1,6,3,376.9415878,1,0.8823529411764706,0,7
1,226.5408,3,0.54,12,5,17,0,24,10,4,1,36.32519181,4,0.7058823529411765,0,10
1,475.2,1,0.54,14,3,17,2,29,8,14,3,24.05040071,2,0.8235294117647058,1,7
1,475.2,4,0.54,16,1,17,0,39,10,8,3,13.26172683,8,0.9411764705882353,0,10
1,382.08,4,0.54,15,2,17,0,6,2,3,3,7.638983843,8,0.8823529411764706,0,3
